AccountOID,ConsumptionDate,Consumption
144822,2019-02-19,0.323
6564,2019-12-14,0.360
13942,2019-01-23,2.510
39681,2020-05-16,0.546
277704,2020-06-02,0.390
136212,2019-03-20,3.060
244905,2020-07-22,0.820
12857,2020-02-21,2.203
136213,2020-07-24,5.382
124089,2021-01-06,0.221
17592,2020-05-17,0.110
244424,2020-07-13,19.280
44788,2019-12-10,1.483
17980,2019-12-11,0.347
135605,2020-10-14,1.034
32053,2020-08-10,458.160
264909,2019-09-04,0.370
179922,2021-02-12,0.367
178474,2019-09-24,0.179
256502,2018-12-22,0.000
199151,2020-01-12,0.095
261517,2021-03-03,0.000
246516,2020-12-29,0.000
269416,2019-12-22,0.499
6547,2020-07-28,0.083
247389,2020-09-13,0.002
236489,2021-03-12,0.155
252287,2019-04-10,0.183
6564,2019-10-17,0.409
256502,2019-03-12,0.000
246516,2021-03-10,0.000
187271,2019-05-05,1.098
4910,2020-08-15,4.390
272294,2020-04-24,0.116
256502,2021-02-18,0.834
97302,2019-04-01,0.147
247000,2020-08-16,1.541
40839,2020-08-29,1.942
144822,2019-07-07,0.121
72055,2019-10-16,0.261
250004,2019-06-04,1.130
250409,2020-10-31,0.000
247568,2020-09-29,0.575
261206,2020-11-14,0.834
250199,2020-07-06,3.926
269084,2020-10-01,3.156
20884,2020-10-10,0.000
272294,2019-04-19,0.362
131327,2020-03-08,0.796
136212,2019-02-23,1.246
254695,2020-07-09,2.433
187989,2020-09-10,0.324
9953,2020-08-01,0.334
248365,2020-12-14,0.820
244391,2020-01-12,1.233
269089,2021-03-14,0.708
5479,2020-09-09,0.357
17980,2020-01-15,1.025
16581,2019-08-24,0.307
249897,2020-02-03,40.488
139515,2020-10-03,0.785
135191,2020-08-16,0.768
6555,2020-09-27,0.764
151213,2019-06-25,1.019
260185,2019-06-30,3.641
258102,2020-03-05,0.000
137018,2019-01-13,0.455
116228,2020-05-29,0.713
8621,2019-12-05,1.637
244905,2020-07-09,0.641
3592,2020-05-19,0.000
181113,2020-08-06,196.450
274411,2019-11-15,0.159
250097,2019-11-27,2.869
267585,2020-08-22,7.154
142606,2020-01-15,1.762
267585,2020-05-23,0.547
187989,2020-11-30,0.233
5479,2019-07-05,1.021
17980,2019-01-14,0.180
255813,2021-03-14,11.211
256508,2019-01-05,0.000
244680,2020-06-11,4.732
21106,2020-03-17,0.190
34770,2021-03-06,1.164
251881,2019-07-21,1.285
136482,2018-12-31,0.423
131327,2020-10-04,0.000
33447,2020-11-10,5.900
136212,2019-10-03,1.105
246629,2021-02-13,1.397
865,2020-03-31,0.415
254525,2019-12-23,0.000
260417,2020-06-29,0.854
34770,2019-09-18,1.355
256947,2020-10-26,0.740
259030,2021-01-19,0.038
244858,2021-03-16,1.260
67113,2019-12-29,0.172
255456,2020-08-26,0.539
246516,2021-02-03,0.000
256508,2020-03-22,0.000
248917,2019-06-12,20.100
269752,2018-12-29,1.282
251229,2019-06-30,0.010
6547,2019-04-08,0.244
247389,2020-01-02,0.760
246596,2020-11-18,0.459
251229,2018-12-14,1.480
256924,2020-12-28,0.440
244680,2019-07-22,4.832
124089,2020-08-20,0.243
274411,2021-03-18,0.214
274411,2019-10-22,0.191
139515,2019-06-04,0.291
68102,2019-02-21,0.253
142606,2019-05-04,1.589
139515,2019-07-19,0.535
42923,2019-03-30,0.720
248696,2019-09-27,0.141
46157,2020-07-28,1.184
256947,2020-10-01,20.510
272294,2020-07-02,0.184
187989,2019-03-25,0.596
250252,2021-03-13,15.000
250097,2020-02-27,2.250
283681,2019-09-13,2.517
244858,2020-08-10,2.136
250175,2019-08-05,2.260
6547,2019-05-23,0.183
256084,2021-01-29,0.303
190642,2020-03-21,0.521
139514,2020-12-21,1.441
1004,2019-05-12,0.331
11741,2021-01-09,1.162
20342,2019-06-16,0.958
116228,2019-11-03,0.410
6562,2019-02-27,0.124
244905,2020-06-15,0.372
250781,2019-11-04,0.053
29102,2020-01-12,0.979
260417,2020-11-29,0.797
37302,2019-12-13,0.991
7038,2019-12-23,0.355
68102,2020-05-18,0.000
250282,2020-07-12,1.198
273259,2019-09-05,0.174
250436,2020-11-17,76.400
29102,2019-11-06,1.366
261206,2020-03-16,0.956
264362,2021-03-15,0.755
17194,2019-09-25,1.282
4910,2019-08-11,2.320
249951,2020-07-04,0.007
264362,2020-08-28,1.179
245302,2019-01-07,4.057
136213,2019-11-02,4.801
187989,2019-03-13,0.567
72055,2020-03-17,0.111
12857,2020-12-07,2.380
262462,2020-04-10,1.866
274411,2019-09-30,0.178
29401,2019-08-23,0.914
244858,2020-02-16,1.749
20681,2019-09-24,0.647
246629,2020-03-27,2.145
69535,2020-01-25,1.130
137018,2019-01-12,0.610
144822,2019-05-21,0.500
17980,2019-11-04,0.394
250387,2020-12-11,1.259
44788,2019-11-06,1.112
67113,2020-01-20,0.201
256924,2020-09-27,0.798
65583,2020-01-24,0.000
273259,2020-02-03,0.200
132516,2019-08-15,0.224
17194,2020-09-07,1.283
269416,2019-05-26,0.295
57653,2021-01-20,0.303
150998,2019-04-23,0.898
256872,2020-12-30,0.862
249943,2021-02-28,32.370
13537,2020-07-04,1.109
251229,2019-01-19,0.030
6564,2019-11-09,0.294
258924,2021-02-14,0.454
267585,2021-03-19,4.514
256872,2020-07-21,0.450
260221,2020-10-09,1.030
37302,2020-08-12,0.000
3592,2020-05-29,0.000
716,2020-04-25,0.241
8621,2020-11-30,1.631
124089,2019-11-26,1.880
252388,2020-05-30,121.810
247568,2019-08-07,1.307
248224,2020-11-09,3.556
244899,2020-12-24,0.175
283681,2019-06-12,2.692
10481,2020-12-03,0.774
260726,2019-11-24,0.003
142606,2019-07-15,1.808
250004,2020-03-08,67.000
254812,2019-07-11,2.993
249943,2020-12-19,30.720
20550,2019-05-20,0.284
263623,2020-03-16,6.990
261517,2021-01-16,0.000
250197,2019-07-25,4.081
97105,2020-02-07,0.689
55005,2020-05-22,0.853
244899,2020-11-07,0.041
16581,2019-12-31,0.000
20884,2020-07-31,0.071
7038,2019-02-12,0.382
865,2019-11-23,0.367
248128,2020-11-15,0.295
102613,2020-02-24,0.000
107142,2019-06-26,0.262
42923,2019-10-24,0.739
250567,2020-08-11,7.224
40839,2020-07-25,0.517
13942,2019-12-27,0.395
250199,2020-09-02,4.309
256919,2020-02-20,0.084
67113,2019-11-23,0.295
13024,2020-11-30,0.000
16581,2020-08-07,0.860
236489,2020-12-19,0.120
132516,2020-03-22,0.286
128194,2019-10-14,0.677
256920,2021-03-10,0.970
6507,2020-01-27,0.670
139513,2020-06-03,66.373
249860,2021-03-12,2.412
135605,2020-08-29,0.128
187271,2019-02-24,1.068
269416,2020-03-12,0.327
256971,2020-06-14,0.033
249943,2018-12-18,34.920
24294,2020-11-17,0.423
187989,2020-03-07,0.303
255086,2021-03-12,0.112
247568,2020-05-13,0.399
187989,2020-02-14,0.245
123533,2021-02-08,0.557
4910,2021-01-26,1.573
62776,2021-03-13,0.610
262929,2020-03-02,0.599
251881,2019-08-26,2.090
142606,2021-02-25,0.996
254695,2020-06-16,2.372
261100,2020-12-13,0.001
32383,2020-08-30,0.000
150462,2020-03-29,0.156
132516,2020-03-12,0.621
20550,2019-06-12,0.068
116228,2020-05-06,0.551
250175,2020-10-10,73.730
69535,2021-03-19,0.538
137018,2019-03-12,0.303
152526,2021-01-09,0.000
6557,2020-04-02,0.257
245317,2020-09-10,0.221
251229,2019-01-23,2.730
21106,2020-07-04,0.000
256351,2020-06-21,0.506
6507,2020-03-27,0.017
269752,2021-02-06,1.222
244899,2020-03-22,0.019
250255,2020-05-20,2.047
251229,2020-01-12,0.710
42923,2020-12-11,1.477
9493,2020-05-24,0.473
244391,2020-11-01,1.339
13155,2018-12-28,0.397
151213,2019-12-11,0.343
249971,2018-12-16,6.100
250781,2019-10-17,0.020
250020,2020-02-22,681.100
17194,2019-08-05,1.606
247568,2020-06-03,0.556
249971,2020-11-23,470.000
264362,2019-10-08,1.227
261986,2020-04-23,0.220
244899,2019-09-06,1.364
250022,2019-09-15,747.100
150998,2020-11-25,1.035
244424,2019-06-01,0.790
260726,2019-02-22,0.001
250175,2020-09-09,3.810
262835,2020-10-08,4.982
246032,2019-05-13,1.075
251704,2019-03-16,0.006
33804,2020-01-26,0.463
10065,2020-09-26,10.113
245105,2020-05-26,0.240
137018,2020-10-12,0.214
181113,2020-09-27,0.000
1004,2019-10-17,0.571
80569,2020-07-13,0.325
46157,2019-04-26,1.121
259030,2020-02-01,0.139
246272,2019-09-28,0.113
171301,2021-01-20,0.941
7087,2020-12-29,0.000
260726,2021-02-06,0.002
250022,2020-07-08,173.300
69500,2021-02-07,0.629
256502,2019-06-02,0.000
33804,2020-02-13,0.484
262929,2021-03-08,1.069
716,2020-12-26,0.356
246272,2020-12-07,0.867
17980,2021-02-02,0.495
7336,2021-01-10,0.000
245332,2020-06-16,0.000
245992,2020-06-13,2.429
42923,2020-07-30,0.799
24294,2021-03-14,0.000
67113,2020-09-19,0.000
254812,2019-06-06,1.525
57653,2020-09-15,0.890
252287,2020-04-05,0.791
261986,2019-03-19,1.140
260221,2021-03-11,1.510
128194,2021-03-19,0.756
250199,2020-10-18,4.985
249860,2020-09-07,1.488
142606,2019-04-12,1.567
20550,2020-07-09,0.495
249660,2019-12-05,1.036
262645,2020-05-02,0.029
57653,2020-06-14,2.969
250252,2021-01-27,10.000
187271,2020-12-30,0.787
250781,2020-04-13,0.057
256872,2020-03-05,0.627
250574,2020-12-22,0.704
262645,2021-01-10,0.402
69535,2020-02-16,0.910
150998,2019-11-19,1.006
250574,2020-11-30,1.507
13155,2019-06-25,0.351
151213,2020-10-25,1.272
250255,2021-01-08,2.192
262259,2019-12-30,1.553
137018,2019-02-03,0.472
256766,2019-01-24,24.079
255456,2020-06-07,0.490
249943,2020-11-02,29.490
252969,2020-09-20,4.050
244391,2020-12-03,0.871
68102,2020-12-25,0.742
13636,2020-12-26,1.882
16581,2019-06-27,0.074
255813,2019-07-18,0.788
139517,2020-09-23,77.474
20041,2020-10-23,0.421
716,2020-09-24,0.688
256766,2020-08-27,2.416
67113,2019-09-26,0.545
260283,2020-10-25,0.010
136482,2020-08-16,0.293
20041,2020-09-08,0.508
249897,2019-01-26,472.320
267585,2021-03-20,6.848
865,2020-03-29,0.337
251704,2019-05-23,0.370
136213,2020-06-07,5.596
248917,2019-12-27,7.856
260726,2019-09-15,0.676
144822,2019-08-23,0.325
7038,2020-10-08,0.469
249897,2019-04-07,481.870
178474,2020-01-18,0.468
255456,2019-10-31,0.383
97302,2019-06-21,0.051
171301,2021-02-17,0.721
251229,2019-08-27,1.670
16129,2019-12-26,0.224
56988,2021-03-08,0.000
6547,2020-08-07,0.021
250282,2020-11-04,0.982
260185,2021-02-12,8.821
39681,2019-10-19,0.234
5479,2020-11-16,0.290
179922,2019-10-24,0.407
245302,2021-01-10,0.527
72238,2020-04-24,0.082
262645,2020-08-25,0.787
175989,2020-05-03,0.000
137018,2019-12-04,0.209
256156,2020-06-06,3.930
49043,2020-02-28,1.757
33804,2020-02-14,1.111
250855,2020-05-20,0.368
136482,2020-10-25,0.732
139515,2020-08-18,0.912
263567,2020-01-06,4.600
190642,2020-07-01,0.533
136212,2020-07-09,1.090
181113,2020-03-20,0.000
123533,2020-03-07,0.547
255829,2020-09-17,0.652
128194,2020-04-15,0.704
68102,2020-04-25,0.192
255829,2020-10-09,0.733
76953,2021-02-08,0.483
250175,2020-02-08,3.010
144822,2019-04-30,0.460
128194,2020-03-24,0.552
260185,2020-11-11,5.450
262835,2019-10-31,4.843
144822,2019-04-28,0.522
17592,2019-09-15,0.104
68102,2020-05-17,0.001
131327,2019-12-29,1.054
139517,2020-02-04,79.654
261206,2020-05-13,1.233
178474,2019-10-17,0.769
267585,2020-11-23,6.267
848,2019-06-04,0.164
20342,2019-10-21,1.726
68102,2019-08-01,0.000
248128,2020-10-01,0.727
250252,2020-02-14,0.200
254525,2020-03-02,0.053
258924,2019-10-26,3.730
260185,2020-04-15,7.497
270305,2021-03-07,0.000
29102,2020-12-03,1.529
256971,2020-06-01,0.036
1004,2019-05-21,0.531
261517,2019-11-02,0.000
259030,2020-09-02,0.099
249897,2020-08-05,25.597
716,2020-04-15,0.552
262929,2020-09-27,1.303
80569,2020-02-01,0.225
178474,2020-01-08,0.330
263528,2019-03-12,1.162
10481,2020-08-08,1.323
33804,2019-04-07,0.629
11741,2020-10-19,2.210
39681,2020-11-18,0.556
256766,2020-06-19,4.674
116228,2020-04-01,0.653
244858,2020-08-19,2.640
108293,2020-07-02,0.038
20884,2020-01-04,0.002
283681,2020-12-10,3.284
11741,2019-06-20,1.414
250197,2020-09-04,5.293
249860,2020-06-17,2.107
255829,2020-08-25,0.684
254525,2021-02-13,0.000
150998,2019-03-08,0.782
247389,2020-05-08,0.004
249897,2020-11-19,30.583
250175,2020-11-02,3.440
6564,2020-12-19,0.586
244391,2020-07-16,1.504
255254,2020-01-26,0.798
250202,2019-10-30,1.758
6547,2019-02-09,0.424
245493,2021-01-23,1.561
144822,2019-06-27,0.407
5479,2020-06-30,0.589
12857,2020-01-30,2.165
80569,2020-05-17,0.680
256969,2019-03-24,0.194
139514,2019-07-30,0.397
4910,2020-12-21,1.472
245515,2020-11-24,0.462
244905,2020-05-02,0.202
4910,2020-11-29,1.145
250567,2020-08-21,7.690
245302,2021-02-26,2.338
865,2020-01-20,0.252
246596,2020-08-07,0.542
277704,2021-03-09,0.469
246596,2020-07-03,0.353
97302,2019-10-17,0.323
152526,2019-08-06,0.000
268752,2019-02-27,0.703
244899,2021-02-20,0.032
245344,2020-03-18,0.000
250197,2021-02-15,5.688
20550,2019-04-15,0.108
258924,2020-02-09,1.564
6557,2020-04-26,0.223
144822,2019-03-13,0.456
137018,2019-05-08,0.440
17194,2020-02-10,1.171
250095,2019-08-21,1.274
250097,2020-02-06,3.533
5493,2021-03-14,0.058
248696,2019-07-20,0.000
106646,2021-02-27,0.143
20753,2019-03-15,0.289
250095,2019-06-01,0.593
263528,2019-03-11,1.718
13942,2021-03-12,1.893
13942,2021-02-18,1.723
252388,2020-04-14,121.660
32053,2020-04-04,158.176
250097,2020-05-09,3.687
33447,2021-01-20,0.930
29330,2020-02-11,0.980
150998,2019-03-26,0.824
254695,2020-06-11,0.148
247000,2020-08-10,1.687
245105,2019-06-07,5.490
54212,2020-05-09,1.209
256947,2021-02-07,11.170
150998,2021-03-10,1.191
20884,2019-10-28,0.024
32383,2019-11-04,0.000
115301,2020-09-28,1.761
29102,2021-02-03,1.193
257402,2021-02-28,2.510
6564,2019-08-02,0.047
256084,2020-06-19,1.821
244424,2020-02-05,1.570
20681,2019-08-20,0.182
245332,2020-06-22,0.000
59449,2020-05-31,0.975
245105,2020-09-08,1.670
199151,2019-09-15,0.131
248128,2020-09-11,0.496
250199,2019-12-03,3.327
33804,2020-10-01,0.728
37302,2021-02-08,0.093
250409,2020-07-12,90.000
269416,2020-05-30,0.305
244905,2020-03-15,0.740
56988,2020-05-06,0.000
131327,2020-12-01,0.000
178474,2020-12-02,0.273
10481,2019-10-07,0.786
13942,2019-06-06,1.185
250004,2021-03-13,96.000
122982,2020-12-12,0.758
5493,2020-05-10,0.000
112490,2021-03-23,0.043
246272,2020-04-20,0.401
128194,2019-06-28,0.266
249943,2019-03-10,37.780
258102,2020-02-01,0.000
245314,2021-03-15,9.820
40839,2020-11-11,0.420
256872,2020-06-23,0.931
247568,2019-03-07,1.009
264362,2021-01-04,0.968
152526,2019-02-18,0.179
250202,2019-11-04,2.298
259866,2019-12-19,0.508
67113,2020-10-28,0.000
250197,2020-11-03,4.493
250436,2020-06-25,222982.510
255456,2020-03-29,0.571
24294,2020-02-13,0.470
9493,2020-10-27,0.000
244391,2020-01-03,0.646
33447,2021-01-18,0.585
76953,2020-11-21,0.525
33804,2020-06-21,1.127
57653,2020-11-19,0.381
10065,2020-04-16,0.006
256969,2019-09-03,0.387
1004,2019-02-03,0.622
245344,2019-12-06,0.052
848,2021-02-20,0.619
33447,2020-10-08,1.146
283681,2020-02-09,2.650
97302,2019-12-13,0.062
37358,2019-09-09,0.000
258102,2020-06-19,76.696
187989,2020-05-06,0.499
58197,2019-02-12,0.662
58197,2019-03-06,0.448
108293,2019-04-17,0.605
263528,2020-08-04,1.398
24294,2021-02-07,0.065
17194,2020-05-03,1.799
246032,2020-05-16,0.855
255813,2018-12-31,1.883
122982,2020-11-07,1.113
85008,2019-10-12,0.492
274411,2019-07-21,0.552
137018,2019-10-30,0.223
67113,2019-10-18,0.294
17592,2019-04-07,0.049
6547,2020-06-21,0.182
245314,2021-03-16,9.050
716,2020-12-03,0.814
139513,2020-06-15,62.337
6557,2021-01-20,0.684
250022,2020-12-06,180.400
6547,2020-09-22,0.037
245302,2019-12-13,1.856
107431,2020-05-06,35.290
236489,2021-02-03,0.126
187989,2020-05-28,0.519
269089,2020-11-28,0.734
256156,2020-10-01,2.280
57653,2019-08-04,0.896
131327,2019-04-18,0.923
263528,2019-05-20,1.394
274411,2020-12-03,0.191
263623,2020-11-16,22.880
33447,2020-12-04,3.269
10481,2019-10-10,0.701
250022,2019-10-03,887.700
262929,2019-05-17,0.657
199151,2020-02-15,0.000
17194,2019-09-02,1.199
181113,2021-03-23,0.000
244905,2020-08-24,0.296
249943,2021-02-03,29.700
85008,2021-02-11,1.072
268752,2021-03-14,1.333
253208,2019-04-10,0.759
269089,2019-10-17,0.268
269089,2020-10-14,0.647
37302,2020-01-04,0.726
29401,2019-12-17,1.431
245302,2020-01-27,4.330
17194,2019-03-22,2.179
274411,2020-09-23,0.159
250781,2021-01-07,0.031
7087,2020-12-06,0.000
848,2020-08-17,0.407
6564,2019-12-25,0.664
29330,2019-08-20,0.866
46157,2020-01-01,1.304
259866,2021-03-13,0.452
72055,2021-02-04,0.173
261517,2019-12-05,0.000
190642,2019-09-27,0.207
268752,2021-01-02,1.109
256971,2020-02-28,0.325
7336,2019-11-17,0.005
56796,2021-01-20,1.038
16129,2020-01-07,0.472
251881,2019-09-30,1.036
249860,2019-02-16,0.865
71392,2019-11-29,0.664
67113,2019-09-27,0.000
260417,2020-09-30,0.759
32053,2020-07-06,249.053
3592,2019-09-17,0.000
151568,2020-04-30,5.018
3592,2019-08-26,0.000
798,2020-05-19,0.299
283681,2021-02-06,2.829
44135,2019-12-04,0.579
250095,2019-01-24,0.061
245302,2018-12-17,3.378
151213,2021-02-19,0.025
1004,2020-11-19,0.325
137018,2019-05-31,0.369
249971,2019-01-22,6.500
264362,2019-08-23,1.352
39681,2020-06-20,0.254
244680,2019-01-06,0.258
54212,2019-08-30,0.122
59449,2020-10-17,1.185
254812,2020-11-09,53.689
244905,2020-06-29,0.425
179922,2019-10-14,0.227
34770,2019-04-09,1.076
85008,2020-02-16,1.447
107142,2019-05-22,0.156
17194,2020-11-16,1.214
256502,2021-01-27,0.000
6507,2020-02-21,0.123
32383,2020-12-14,0.001
139514,2020-08-04,0.895
136212,2020-09-15,1.608
135605,2020-10-27,0.760
16581,2020-07-15,0.532
250282,2020-10-25,2.017
253208,2020-07-30,2.434
69500,2019-10-19,0.200
139513,2020-10-20,55.474
244391,2020-05-19,1.045
248917,2019-05-08,16.735
263528,2020-12-09,1.160
33447,2020-11-23,4.617
39681,2020-03-06,0.354
256084,2019-08-01,0.305
106646,2020-11-26,0.154
244680,2019-02-10,0.232
848,2020-10-16,0.531
246032,2021-01-04,1.283
258102,2020-04-21,0.103
124089,2020-03-11,0.259
5493,2020-06-07,0.000
247389,2020-11-10,0.539
244680,2020-07-04,4.385
5802,2021-01-09,0.032
69500,2019-12-16,0.479
245028,2020-04-02,3.101
85008,2020-06-01,0.760
256972,2019-09-01,0.260
246596,2019-11-01,0.470
17980,2020-02-29,0.561
7087,2020-04-18,0.000
108293,2020-05-18,0.127
108293,2020-03-08,0.199
250255,2020-09-03,5.089
6557,2020-02-29,1.146
252287,2019-03-26,0.233
106646,2020-06-10,0.246
34770,2019-12-02,1.039
250175,2020-12-23,3.240
181113,2021-01-25,0.000
122982,2020-08-29,8.570
261517,2020-04-12,0.000
244680,2019-11-20,28.213
76953,2019-05-15,0.116
187271,2019-12-07,0.576
256971,2020-09-23,0.000
142606,2018-12-09,1.509
252969,2021-02-25,4.415
245493,2020-06-01,2.028
267585,2019-09-23,14.068
6557,2019-05-31,0.444
85008,2019-06-12,0.784
254538,2020-03-30,0.464
248098,2019-05-19,0.027
34770,2018-12-10,2.035
136212,2020-03-01,1.211
248365,2020-10-13,3.200
142606,2019-05-14,1.349
246272,2020-01-11,4.269
33804,2019-07-03,1.149
267585,2019-04-20,19.960
139516,2019-09-14,53.956
33804,2019-12-06,1.049
269084,2020-05-26,2.360
255456,2020-12-10,0.877
4910,2019-10-03,2.036
6557,2018-12-30,0.268
175989,2020-08-22,0.000
251229,2020-04-26,0.010
256969,2021-03-20,0.038
6507,2020-08-21,0.001
254525,2019-11-17,0.088
102613,2020-04-19,0.000
255086,2020-10-08,0.045
7038,2018-12-11,0.528
250175,2019-12-28,2.760
256969,2020-12-09,0.076
107142,2019-04-30,0.210
245317,2020-12-24,0.278
250282,2020-11-25,0.810
249860,2019-04-27,1.344
71392,2020-12-19,1.479
245375,2019-11-14,0.522
250175,2019-06-13,6.160
250022,2021-02-01,357.000
144822,2019-12-12,0.268
142606,2019-11-28,1.900
71392,2020-09-17,0.695
69535,2021-01-06,0.830
10065,2019-03-20,0.000
261206,2020-04-24,0.880
17980,2019-09-21,0.704
135191,2020-07-09,0.418
187989,2020-11-23,0.684
139514,2019-01-07,0.706
261100,2020-06-13,0.001
171301,2019-07-11,0.761
246629,2021-03-10,1.664
250781,2019-08-27,0.030
144822,2021-03-15,0.247
67113,2020-02-11,0.023
249971,2020-01-28,710.000
181113,2020-03-06,0.000
139515,2020-10-25,1.179
247568,2020-07-10,0.346
152526,2019-07-01,0.093
249860,2018-12-08,0.970
245958,2020-03-15,0.270
246272,2020-09-16,0.990
135605,2020-12-24,1.570
253208,2020-06-02,0.110
247568,2020-03-03,1.091
68102,2019-08-24,0.000
115301,2019-11-15,1.382
33447,2020-12-15,5.901
6547,2020-10-16,0.327
69500,2019-11-10,0.210
97105,2019-05-16,0.082
135191,2020-10-25,0.813
10065,2020-12-15,0.000
49043,2021-02-11,1.703
257225,2020-08-09,0.003
24294,2019-08-23,0.455
250252,2020-02-24,0.100
29330,2020-04-09,0.862
69535,2020-12-16,1.042
250282,2020-08-15,1.728
97302,2020-12-07,0.276
3941,2020-08-25,0.000
107142,2019-07-19,0.267
247000,2020-06-07,4.338
3592,2020-03-22,0.000
29401,2019-10-09,1.315
250095,2019-07-29,0.790
249897,2020-09-22,25.000
139516,2019-02-10,13.882
250282,2020-11-16,1.519
245332,2020-08-02,0.000
248098,2021-03-22,4.840
16129,2020-11-28,0.307
10065,2020-10-05,6.860
250255,2020-11-22,0.608
136213,2020-05-05,5.202
190642,2020-09-22,0.436
250095,2019-07-07,0.019
261986,2020-03-13,0.191
124089,2020-01-13,0.261
256084,2020-11-30,0.137
261206,2021-01-13,0.773
69535,2021-01-07,0.619
24294,2019-03-12,0.513
179922,2020-12-18,0.427
246272,2020-12-25,0.744
256919,2020-07-10,0.000
244391,2019-11-13,1.114
259866,2020-09-05,0.583
250004,2019-07-12,1.100
262929,2020-07-05,0.859
249397,2020-01-09,9.023
6564,2020-04-14,0.345
17980,2019-11-14,0.440
97105,2019-12-17,0.075
131327,2020-02-09,0.928
250855,2020-09-27,0.536
250195,2021-01-27,2.864
247389,2020-06-08,0.164
865,2020-11-05,0.212
107142,2021-02-19,0.521
250175,2019-02-28,7.800
171301,2019-10-24,0.597
62776,2020-06-17,1.806
6564,2021-02-27,0.788
187989,2019-06-26,0.542
256972,2020-02-23,0.270
256972,2020-02-01,0.180
20550,2021-01-01,0.402
256872,2020-10-12,1.185
7087,2020-04-29,0.000
44788,2019-02-10,0.230
260726,2018-12-10,0.018
256971,2020-02-06,0.221
262835,2019-08-11,5.414
256351,2021-03-20,0.527
283681,2019-11-22,1.983
256766,2020-05-03,0.392
108293,2020-12-01,0.262
171301,2019-11-21,0.607
260283,2020-07-01,0.908
136482,2020-07-12,0.518
131327,2020-05-30,0.522
256971,2020-07-06,0.000
273259,2019-12-28,0.000
152526,2019-10-02,0.163
256972,2020-11-04,0.050
255813,2020-04-21,0.114
254812,2019-03-28,0.753
250097,2019-11-05,3.185
261616,2019-08-23,16.976
124089,2020-07-05,0.000
256508,2020-05-07,0.000
267585,2020-02-18,15.590
11741,2020-07-20,1.799
29401,2019-09-17,2.126
250004,2019-02-07,1.600
97302,2019-09-22,0.748
246066,2020-03-04,12.530
255456,2021-03-12,2.008
247000,2020-04-21,1.511
264362,2020-08-17,1.312
248696,2020-08-06,0.069
269752,2020-03-03,0.555
16581,2020-12-24,0.479
37358,2020-01-06,0.138
85008,2020-09-24,0.894
59449,2019-09-19,0.864
256156,2019-05-10,1.880
255829,2021-02-15,1.542
58197,2020-08-12,0.394
245302,2019-04-24,4.075
17592,2020-11-18,0.059
6507,2021-02-14,0.000
249943,2019-12-14,26.260
246516,2019-03-08,0.000
97105,2020-04-06,0.391
